y1,y2
XM_019198918.1,ACL7A_BOVIN
XM_019198918.1,ACL7A_MACFA
XM_021428343.1,ACL7B_MOUSE
XM_023141500.1,ACL7B_RAT
XM_020362016.1,ACL7B_RAT
XM_307908.4,ACR4L_ARATH
XM_307908.4,ACR4L_ARATH
XM_307908.4,A10A5_SOYBN
XM_307908.4,A10A5_SOYBN
XM_022369306.1,A10A5_SOYBN
NG_012386.1,A10A5_SOYBN
XM_026805839.1,A10A5_SOYBN
XM_026805839.1,A10A5_SOYBN
XM_026805839.1,ACE_CHICK
XM_026805839.1,ACE_CHICK
XM_026805839.1,AAC3_DICDI
CP023119.1,AAC3_DICDI
CP023119.1,ACP7_MOUSE
CP023119.1,ACP7_MOUSE
CP023119.1,ACP7_MOUSE
XM_009221282.1,ACP7_MOUSE
KC463847.1,ACP7_MOUSE
KC819362.1,3HAPM_CUPNJ
AY752838.1,AAER_ECOLI
KT754363.1,AAER_ECOLI
CP023339.1,AAE16_ARATH
XM_013906240.1,14KD_DAUCA
XM_022049343.1,14KD_DAUCA
XM_022049343.1,14KD_DAUCA
XM_022049343.1,14KD_DAUCA
XM_022049343.1,14KD_DAUCA
XM_004234616.3,14KD_DAUCA
XM_021881759.1,ACBK_ACTS5
XM_004307096.2,ACBK_ACTS5
AK063040.1,ACBK_ACTS5
AK063040.1,ACBK_ACTS5
AK063040.1,AAP1_YEAST
XM_004339540.1,AAP1_YEAST
XM_009499444.1,ACBP2_ARATH
XM_009499444.1,ACBP2_ARATH
GU554478.1,ACBP2_ARATH
XM_005850003.1,AAPC_CENCI
XM_008095801.1,AAPC_CENCI
XM_005850003.1,AAPC_CENCI
NM_001154726.2,AAPC_CENCI
CP011144.1,AAPC_CENCI
CP028303.1,AAPC_CENCI
XM_012232069.2,AAPC_CENCI
XM_012232069.2,AAPC_CENCI
XM_012232069.2,AAPC_CENCI
XM_012672982.1,AAPC_CENCI
XM_009826977.1,AAPC_CENCI
XM_022120307.1,AAPC_CENCI
XM_025115048.1,ACPM1_ARATH
XM_022888345.1,ABD12_DANRE
XM_022888345.1,ACR4_ARATH
XM_022888345.1,ACR4L_ARATH
XM_022888345.1,12S_PROFR
XM_023105572.1,12S_PROFR
XM_024725878.1,12S_PROFR
XM_010104069.2,12S_PROFR
EU829558.1,12S_PROFR
LR031568.1,5NG4_PINTA
DQ086753.1,5NG4_PINTA
FR670788.1,5NG4_PINTA
XM_010942183.2,5NG4_PINTA
XM_014589997.1,5NG4_PINTA
XM_024035847.1,5NG4_PINTA
XM_024035847.1,5NG4_PINTA
XM_024035847.1,5NG4_PINTA
XM_024035847.1,5NG4_PINTA
XM_024035847.1,5NG4_PINTA
XM_007223202.2,5NG4_PINTA
XM_007223202.2,7TMK1_DICDI
XM_007223202.2,86A22_PETHY
XM_023038821.1,86A22_PETHY
XM_023038821.1,86A22_PETHY
XM_023038821.1,86A22_PETHY
XM_023038821.1,AAPK1_CAEEL
AL353747.18,ACAP2_MOUSE
AL353747.18,1CPX_ONCVO
AL353747.18,ACBP2_ARATH
XM_019223111.1,ACBP2_ARATH
XM_016033721.2,ACBP2_ARATH
XM_010657932.2,ACBP2_ARATH
XM_010657932.2,ACBP2_ARATH
XM_010657932.2,ACBP2_ARATH
XM_010657932.2,ACBP2_ARATH
LT669795.1,ACBP2_ARATH
XM_016033721.2,ACK1_MOUSE
XM_016033721.2,ABCD4_HUMAN
XM_010657932.2,ACCR4_ARATH
XM_010657932.2,ACCR4_ARATH
XM_013786592.2,ACCR4_ARATH
XM_003607303.3,ACCR4_ARATH
LT607803.1,ACCR4_ARATH
XM_007879823.1,ABP_STRMK
CP026387.1,A30BL_HUMAN
LT607803.1,A30BL_HUMAN
XM_004345376.2,A20A5_HUMAN
XM_021824768.1,A20A5_HUMAN
XM_021824768.1,A20A5_HUMAN
XM_021824768.1,A20A5_HUMAN
XM_021761662.1,A20A5_HUMAN
XM_021824768.1,A20A5_HUMAN
XM_021824768.1,A20A5_HUMAN
XM_021824768.1,A20A5_HUMAN
XM_014801531.1,A20A5_HUMAN
XM_024049966.1,A20A5_HUMAN
XM_024049966.1,AAPK2_CAEEL
XM_002266347.4,AAPK2_CAEEL
XM_002266347.4,88F1G_MALDO
XM_024049966.1,5GT_VERHY
XM_024049967.1,5GT_VERHY
XM_002266347.4,AB1C_ARATH
XM_024049966.1,123R_IIV6
CP017074.1,123R_IIV6
CP017074.1,123R_IIV6
XM_012350601.1,AAAD_HUMAN
CP029534.1,AAAD_HUMAN
CP029534.1,AAT_MYCTU
CP011514.1,3BP1_RAT
XM_020767405.1,ABR1_ARATH
XM_004840930.3,1433_DICDI
XM_003879147.1,ABI5_ORYSJ
XM_003879147.1,ABI5_ORYSJ
XM_007559716.2,ABI5_ORYSJ
LN713260.1,1FEH_TRIUA
XM_024020831.1,1FEH_TRIUA
XM_024020831.1,1FEH_TRIUA
XM_009541233.1,1FEH_TRIUA
XM_009541233.1,1FEH_TRIUA
XM_001863445.1,1FEH_TRIUA
XM_001863445.1,1FEH_TRIUA
XM_001863445.1,1FEH_TRIUA
XM_001863445.1,1FEH_TRIUA
XM_010662955.2,6FEH_BETVU
XM_010662955.2,6FEH_BETVU
XM_010662955.2,6FEH_BETVU
XM_010662955.2,6FEH_BETVU
XM_010662955.2,6FEH_BETVU
XM_017793787.1,6FEH_BETVU
XM_010662955.2,6FEH_BETVU
XM_008354253.2,6FEH_BETVU
FQ397845.1,6FEH_BETVU
XM_020381180.1,6FEH_BETVU
XM_020381180.1,6FEH_BETVU
FQ397845.1,6FEH_BETVU
XM_022862595.1,6FEH_BETVU
XM_022862599.1,6FEH_BETVU
XM_022862595.1,6FEH_BETVU
XM_022862595.1,3BHS_VACCC
XM_002516640.3,3BHS_CANLF
XM_010678869.2,3BHS_PIG
XM_022862595.1,3BHS_PIG
CP027630.1,3BHS_HORSE
XM_009601829.2,3BHS_CANLF
XM_009601829.2,3BHS_CANLF
XM_009601829.2,3BHS_CANLF
XM_009601829.2,AB17A_HUMAN
XR_002286723.1,ABLM1_MOUSE
XR_002286723.1,AB17C_DANRE
XR_002286723.1,AB17C_CHICK
LR031878.1,AB17C_CHICK
XM_013002822.1,AB17C_CHICK
XM_010260205.2,AB17C_CHICK
XM_010260205.2,AB17C_CHICK
XM_010260205.2,AB17C_CHICK
XM_010260205.2,AB17C_CHICK
XM_010260205.2,AB17C_DANRE
XM_010260205.2,AB17C_CHICK
CU405768.1,AB17C_CHICK
KF835848.1,AB17C_CHICK
XM_009533119.1,AB17C_CHICK
XM_002513447.3,AB17C_CHICK
XM_002513447.3,AB17C_CHICK
XM_002513447.3,AB17C_CHICK
LT669791.1,AB17C_CHICK
XM_021885285.1,AB17C_DANRE
XM_012223480.2,AB17C_CHICK
XM_023114285.1,AB17C_CHICK
JQ437268.1,AB17A_HUMAN
XM_023114285.1,AB17A_HUMAN
GU928114.1,ACL5_ARATH
XM_006471312.3,ACL5_ARATH
XM_006471312.3,ACL5_ARATH
XM_006471312.3,ACL5_ARATH
KY081399.1,ACL5_ARATH
KY081399.1,ACL5_ARATH
KY081399.1,ACL5_ARATH
KY081399.1,ACL5_ARATH
KY081399.1,ACL5_ARATH
GU928644.1,ACL5_ARATH
XM_020350438.1,ACL5_ARATH
XM_020350438.1,ACL5_ARATH
XM_016016284.2,ACL5_ARATH
XM_020350438.1,ACL5_ARATH
GU927942.1,ACL5_ARATH
XM_019181985.1,ACL5_ARATH
XM_011014390.1,ACL5_ARATH
XM_016609030.1,ACL5_ARATH
XM_011014390.1,ACL5_ARATH
DQ090943.1,ACL5_ARATH
KT823945.1,ACL5_ARATH
XM_021445407.1,ACL5_ARATH
XM_021445407.1,ACL5_ARATH
XM_021445407.1,ACL5_ARATH
XM_021445407.1,ACL5_ARATH
XM_021445407.1,ACL5_ARATH
XM_021445407.1,ACL5_ARATH
XM_021445407.1,ACL5_ARATH
XM_021445407.1,ACL5_ARATH
XM_021445407.1,ACL5_ARATH
CP000089.1,ACL5_ARATH
KU202394.1,ACL5_ARATH
KU202394.1,AB17A_HUMAN
XM_021741543.1,AB17A_HUMAN
XM_021741543.1,AB17A_HUMAN
XM_021741543.1,ABHDB_BOVIN
XM_021808425.1,ABHDB_BOVIN
XM_021749398.1,ABHDB_BOVIN
XM_021808425.1,ABHDB_BOVIN
XM_021808425.1,ABHDB_BOVIN
XM_010274292.2,ABHDB_BOVIN
XM_024055415.1,AB16B_ARATH
XM_022276690.1,3MMP_ARATH
XM_022276690.1,3MMP_ARATH
XM_022276690.1,2MMP_ARATH
XM_022276690.1,2MMP_ARATH
XM_022276690.1,2MMP_ARATH
XM_022276690.1,3MMP_ARATH
XM_017105368.1,2MMP_ARATH
XM_017105368.1,3MMP_ARATH
AM436463.1,2MMP_ARATH
FQ383540.1,3MMP_ARATH
FQ383540.1,3MMP_ARATH
FQ383540.1,ABLM1_MOUSE
FQ383540.1,ABLM1_MOUSE
FQ383540.1,ABLM1_MOUSE
FQ383540.1,ABLM1_MOUSE
FQ383540.1,AAMP_HUMAN
FQ383540.1,AAMP_BOVIN
FQ383540.1,AAMP_BOVIN
CP020896.1,AAMP_HUMAN
CP020896.1,AAMP_HUMAN
AM428177.1,AAMP_CANLF
AM428177.1,AAMP_BOVIN
XM_020418483.1,AAMP_BOVIN
XM_020418483.1,AAMP_CANLF
XM_020418483.1,AAMP_CANLF
XM_020418483.1,AAMP_BOVIN
XM_020418483.1,AAMP_BOVIN
XM_020418483.1,AAMP_BOVIN
XM_020418483.1,AAMP_BOVIN
XM_020418483.1,AAMP_BOVIN
XM_020418483.1,AAMP_BOVIN
NG_047110.1,AAMP_BOVIN
NG_047110.1,AAMP_BOVIN
NG_047110.1,AAPK1_HUMAN
NG_047110.1,AAPK1_RAT
NG_047110.1,AAPK1_RAT
NG_047110.1,AAPK1_RAT
NG_047110.1,AAPK1_RAT
NG_047110.1,AAPK1_RAT
NG_047110.1,AAPK1_RAT
NG_047110.1,AAPK1_RAT
NG_047110.1,AAPK1_RAT
NG_047110.1,AAPK1_RAT
NG_047110.1,AAPK1_RAT
NG_047110.1,A70_ARATH
NG_047110.1,A70_ARATH
NG_047110.1,A70_ARATH
NG_047110.1,A70_ARATH
NG_047110.1,A70_ARATH
NG_047110.1,A70_ARATH
NG_047110.1,A70_ARATH
NG_047110.1,A70_ARATH
NG_047110.1,A70_ARATH
NG_047110.1,ACE2_CANAL
NG_047110.1,ACE2_CANAL
NG_047110.1,4FTAS_STRCT
NG_047110.1,4FTAS_STRCT
NG_047110.1,4FTAS_STRCT
NG_047110.1,4FTAS_STRCT
NG_047110.1,4FTAS_STRCT
NG_047110.1,AAD4_YEAST
NG_047110.1,A115_TOBAC
NG_047110.1,ACRO_RABIT
NG_047110.1,ABI3_ARATH
NG_047110.1,ABI3_ARATH
NG_047110.1,A2GL_HUMAN
NG_047110.1,A2GL_HUMAN
NG_047110.1,A2GL_HUMAN
NG_047110.1,A2GL_HUMAN
NG_047110.1,A2GL_HUMAN
NG_047110.1,ACA4_ARATH
NG_047110.1,ACA4_ARATH
NG_047110.1,ACA4_ARATH
NG_047110.1,ACA7_ORYSJ
NG_047110.1,ACA7_ORYSJ
NG_047110.1,ACA7_ORYSJ
NG_047110.1,ACA11_ARATH
NG_047110.1,3HAPM_CUPNJ
NG_047110.1,3HAPM_CUPNJ
NG_047110.1,AAP1_YEAST
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
NG_047110.1,9DC3_SOLPI
AC193875.3,9DC3_SOLPI
AC193875.3,9DC3_SOLPI
AC193875.3,9DC3_SOLPI
AC193875.3,9DC3_SOLPI
AC193875.3,AATP7_ARATH
AC193875.3,ABL_DROME
AC193875.3,ACCR4_ARATH
XM_018118600.1,ABLM1_MOUSE
XM_018118600.1,ABLM1_MOUSE
AB778814.1,ABLM1_MOUSE
AB778814.1,9DC2_SOLPI
XM_024653652.1,9DC2_SOLPI
XM_021789773.1,9DC2_SOLPI
XM_015715611.2,9DC2_SOLPI
XM_015715611.2,ACCR4_ARATH
XM_004382851.2,ACCR4_ARATH
EU931229.1,ACCR4_ARATH
EU931229.1,ACCR4_ARATH
EU931229.1,ACCR4_ARATH
XM_023901812.1,ACCR4_ARATH
XM_023901812.1,AAIP_WHEAT
XM_025097268.1,ACBP2_ARATH
XM_023901812.1,AAPK2_CAEEL
XM_023901812.1,ABR_XENLA
XM_023901812.1,ABR_XENLA
XM_023901812.1,ABCB1_DICDI
FQ396849.1,7OMT_PAPSO
XM_002275346.4,4OMT_COPJA
FQ396849.1,4OMT_COPJA
FQ396849.1,4OMT_COPJA
XM_010670526.2,4OMT_COPJA
XM_023125191.1,4OMT_COPJA
XM_023125191.1,4OMT_COPJA
XM_017373702.1,4OMT_COPJA
XM_017373702.1,4OMT_COPJA
XM_017373702.1,4OMT_COPJA
XM_017373702.1,4OMT_COPJA
XM_023125191.1,4OMT_COPJA
XM_023125191.1,4OMT_COPJA
XM_023125191.1,4OMT_COPJA
CP025663.1,4OMT_COPJA
NG_045928.1,4OMT_COPJA
XM_025105296.1,4OMT_COPJA
XM_025105296.1,4OMT_COPJA
XM_018118600.1,4OMT_COPJA
XM_025835059.1,ACADV_RAT
XM_025835059.1,ACADV_RAT
XM_025835059.1,ACBD6_DICDI
XM_025835059.1,5NG4_PINTA
XM_025835059.1,5NG4_PINTA
XM_025835059.1,5NG4_PINTA
XM_025835059.1,5NG4_PINTA
XM_025835059.1,5NG4_PINTA
XM_025835059.1,5NG4_PINTA
XM_025835059.1,5NG4_PINTA
XM_025835059.1,5NG4_PINTA
XM_002647170.1,5NG4_PINTA
XM_010111880.2,5NG4_PINTA
CP001716.1,5NG4_PINTA
CP003153.1,5NG4_PINTA
XM_024035609.1,5NG4_PINTA
XM_024035609.1,5NG4_PINTA
XM_024035609.1,5NG4_PINTA
XM_024035609.1,A9A1B_DANRE
XM_024035609.1,86A22_PETHY
XM_024035609.1,86A22_PETHY
XM_024035609.1,86A22_PETHY
XM_024035609.1,86A22_PETHY
XM_024035609.1,86A22_PETHY
XM_024035609.1,86A22_PETHY
XM_024035609.1,86A22_PETHY
XM_024035609.1,86A22_PETHY
XM_024035609.1,AAPK2_CAEEL
XM_024035609.1,AAPK2_PIG
XM_024035609.1,AAPK2_PIG
XM_006411391.2,AAPK2_PIG
XM_008550156.2,AAIP_WHEAT
XM_013244464.1,AAPK2_CAEEL
XM_019221676.1,AAPK2_CAEEL
XM_020079228.1,AAPK1_CAEEL
XM_020570404.1,AAA1_HUMAN
XM_002306826.3,ACAR_SULTO
XM_004493736.2,ABCH2_DICDI
XM_008374134.2,ABL2_HUMAN
XM_008374134.2,ACL10_MOUSE
XM_008374134.2,ACBP2_ARATH
XM_008374134.2,ACBP2_ARATH
XM_021806374.1,ACBP2_ARATH
XM_021776415.1,ACCR4_ARATH
XM_021776415.1,ACCR4_ARATH
KC558418.1,ACCR4_ARATH
KC558418.1,ACCR4_ARATH
MH869361.1,ACCR4_ARATH
XM_001987192.1,ACCR4_ARATH
CT836949.1,ACCR4_ARATH
KY231215.1,ACCR4_ARATH
XM_026066813.1,ABR1_ARATH
XM_019221676.1,ABR1_ARATH
XR_002538813.1,AATP3_ARATH
XM_022035191.1,AAT2_ARATH
XR_002538814.1,AAT1_MEDSA
XR_002538814.1,AAT1_MEDSA
XR_002217587.1,AAE20_ARATH
XR_002217587.1,ACR1_ACIAD
XR_002217587.1,ACR1_ACIAD
XR_002217587.1,ABTB1_HUMAN
XM_006480393.2,AB12B_ARATH
XR_003065921.1,AB12B_ARATH
XR_003065921.1,172L_IIV6
XM_020240201.1,172L_IIV6
XR_002217587.1,172L_IIV6
XR_002217587.1,172L_IIV6
XM_011084787.2,ACC3_CAEEL
BT102832.1,172L_IIV6
BT102832.1,172L_IIV6
BT102832.1,172L_IIV6
BT102832.1,172L_IIV6
BT102832.1,172L_IIV6
XM_017988274.1,172L_IIV6
XM_017988274.1,172L_IIV6
XM_001692618.1,172L_IIV6
XM_021815827.1,172L_IIV6
XM_021815827.1,172L_IIV6
XM_021815827.1,172L_IIV6
XM_021815827.1,172L_IIV6
XM_021815827.1,172L_IIV6
XM_003010701.1,172L_IIV6
XM_014961579.1,172L_IIV6
NG_055541.1,172L_IIV6
CP025644.1,172L_IIV6
CP025644.1,172L_IIV6
XM_023873185.1,172L_IIV6
XM_023873185.1,172L_IIV6
XM_010695868.2,ACE2_CANAL
XM_018861694.1,ACE2_CANAL
XM_015427084.1,ACE2_CANAL
XM_017767704.1,ACE2_CANAL
XM_017767704.1,ACE2_CANAL
XM_017767704.1,ACE2_CANAL
XM_017767704.1,ACE2_CANAL
XM_017767704.1,ACE2_CANAL
XM_007044015.2,ACE2_CANAL
XM_007044015.2,ACO13_PONAB
XM_017767704.1,ACS2_KLULA
XM_007044015.2,ACBD6_DANRE
XM_017767704.1,12S_PROFR
LK056666.1,A10A5_SOYBN
AY283755.1,A10A5_SOYBN
AY283755.1,A10A5_SOYBN
AY283755.1,A10A5_SOYBN
AY283754.1,A10A5_SOYBN
MG560142.1,A10A5_SOYBN
MG560142.1,A10A5_SOYBN
XM_002262704.3,A10A5_SOYBN
XM_025495206.1,A10A5_SOYBN
XM_014804076.1,A10A5_SOYBN
XM_007365702.1,A10A5_SOYBN
XM_021788287.1,A10A5_SOYBN
XM_021788287.1,A10A5_SOYBN
XM_021788287.1,A10A5_SOYBN
XM_021788287.1,A10A5_SOYBN
XM_021788287.1,A10A5_SOYBN
XM_022006477.1,A10A5_SOYBN
CP029254.1,A10A5_SOYBN
XM_026431008.1,A10A5_SOYBN
XM_023026096.1,A10A5_SOYBN
XM_023026096.1,A10A5_SOYBN
NG_029467.1,A10A5_SOYBN
XR_002925713.1,A10A5_SOYBN
XR_002925713.1,A10A5_SOYBN
XM_008374812.2,5NTD_PSEAE
XM_008374812.2,5NTD_PSEAE
XM_008374812.2,AATPC_ARATH
XM_008374812.2,AATPC_ARATH
XM_024587847.1,AATPC_ARATH
XM_004514526.2,AATPC_ARATH
XM_008374812.2,ACA10_ORYSJ
XM_008374812.2,A16L1_CAEEL
XM_008374812.2,ACCR4_ARATH
FN554974.1,ACCR4_ARATH
XM_013938718.2,ACCR4_ARATH
XM_015233131.1,ACCR4_ARATH
XM_015233131.1,ACCR4_ARATH
XM_015233131.1,A16L1_HUMAN
XM_022296727.1,AAPK1_MOUSE
XM_022296727.1,AAPK2_CAEEL
XM_022296727.1,AAPK2_CAEEL
XM_022296727.1,A1CF_PONAB
XM_022296727.1,A9A1A_DANRE
XM_022296727.1,A9A1A_DANRE
XM_022296727.1,A9A1A_DANRE
XM_022296727.1,41_BOVIN
XM_017424259.2,AAPK2_PONAB
XM_017424259.2,3BP1_RAT
LR031572.1,3BP1_RAT
LR031572.1,3BHS1_MESAU
LT669792.1,3BHS_VACCW
LT669792.1,3BHS_VACCW
LR031572.1,3BHS1_MESAU
LR031572.1,ACA7_ORYSJ
LT669792.1,ABR1_ASPFU
LR031572.1,ABR1_ASPFU
LT669792.1,ABR2_ASPFU
XM_009531480.1,ABR2_ASPFU
XM_008896263.1,A1A1A_DANRE
XM_002523066.3,ACR4L_ARATH
XM_004514169.2,ACR4L_ARATH
XM_004514169.2,ACR4L_ARATH
XM_004514169.2,ACR4L_ARATH
XM_004514169.2,ACR4L_ARATH
NG_033963.1,ACR4L_ARATH
XM_003875229.1,ACR4L_ARATH
XM_022346351.1,ACR4L_ARATH
XM_007207259.2,ACR4L_ARATH
XM_007207259.2,5NG4_PINTA
MG816203.1,5NG4_PINTA
XM_007207259.2,5NG4_PINTA
XM_007207259.2,5NG4_PINTA
XM_021864806.1,5NG4_PINTA
XM_021864806.1,5NG4_PINTA
XM_008946581.1,5NG4_PINTA
XM_021963903.1,5NG4_PINTA
XM_021963903.1,5NG4_PINTA
XM_021963903.1,5NG4_PINTA
XM_021963903.1,ABLM2_HUMAN
XM_021963903.1,ABLM2_MOUSE
XM_024335840.1,ACP1_ENTHI
XM_008778471.3,ACP1_ENTHI
XM_018976853.1,ACP2_ENTHI
XM_018976853.1,ABH52_CAEEL
XM_018976853.1,ABH52_CAEEL
XM_018976853.1,ABH52_CAEEL
XM_018976853.1,ACA12_ARATH
XM_018976853.1,ACA12_ARATH
XM_018976853.1,ACA12_ARATH
XM_018976853.1,ACA12_ARATH
XM_010875518.2,ACA12_ARATH
XM_024171853.1,AAPK1_CAEEL
XM_020352085.1,AATP3_ARATH
XM_020352085.1,5EAS_CAPAN
XM_024171853.1,5EAS_CAPAN
XM_020830263.1,6PGL4_ORYSJ
XM_024171853.1,6PGL4_ORYSJ
XM_019294507.1,6PGL4_ORYSI
XM_019294507.1,ABCCC_DICDI
XM_019294507.1,ABCCC_DICDI
XM_009637290.1,ABP_STRMK
XM_017367480.1,ABP_STRMK
XM_017367480.1,ABP_STRMK
XM_022890914.1,ACAP2_RAT
XM_022890914.1,ACAP2_RAT
XM_022890914.1,ACAP2_MOUSE
LT854258.1,ACAP2_RAT
FQ311452.1,2KGR_GLUOX
XM_009037279.1,2AAA_CAEEL
XM_010268282.1,AAPK1_PIG
XM_010268282.1,AAPK1_PONAB
XM_010268282.1,ABR1_ASPFU
XM_010268282.1,ABR1_ASPFU
XM_010268282.1,ABR2_ASPFU
AC192151.3,ABR1_ASPFU
AC192151.3,ABR1_ASPFU
AC192151.3,ACLO_ASPOR
AC192151.3,081R_FRG3G
AC192151.3,081R_FRG3G
AC192151.3,081R_FRG3G
AC192151.3,081R_FRG3G
AC192151.3,081R_FRG3G
AC192151.3,081R_FRG3G
AC192151.3,86A22_PETHY
AC192151.3,075L_FRG3G
AC192151.3,1CPX_ONCVO
AC192151.3,ACA11_ARATH
AC192151.3,ACA11_ARATH
AC192151.3,ACA11_ARATH
AC192151.3,ACA11_ARATH
AC192151.3,ACLL_ASPOR
AC192151.3,ACLL_ASPOR
AC192151.3,14KD_DAUCA
AC192151.3,A1131_ARTBC
AC192151.3,A1131_ARTBC
AC192151.3,A1131_ARTBC
AC192151.3,ACBD6_DANRE
AC192151.3,ACBD6_DANRE
AC192151.3,A2GL_HUMAN
AC192151.3,A2GL_HUMAN
AC192151.3,A2GL_HUMAN
AC192151.3,1433_HELAN
AC192151.3,1A1C_SOYBN
AC192151.3,1A1C_SOYBN
AC192151.3,1A1C_SOYBN
AC192151.3,1A1C_SOYBN
AC192151.3,3BHD1_EGGLE
AC192151.3,3BHD1_EGGLE
AC192151.3,3BHD1_EGGLE
AC192151.3,ACR1_ACIAD
AC192151.3,ACBG2_XENLA
AC192151.3,AAM_RHOER
AC192151.3,AAC3_DICDI
AC192151.3,AAC3_DICDI
AC192151.3,AAE8_ARATH
AC192151.3,AAM_RHOER
AC192151.3,AAM_RHOER
AC192151.3,ABI4_ARATH
AC192151.3,ACAC_YEAST
AC192151.3,ACR4L_ARATH
AC192151.3,ACNB_PSEAE
AC192151.3,ACNB_SALTY
AC192151.3,ACNB_SALTY
AC192151.3,AAPK1_CAEEL
AC192151.3,A9A1B_DANRE
AC192151.3,A9A1B_DANRE
AC192151.3,9DC3_SOLPI
AC192151.3,ABHD6_HUMAN
AC192151.3,A2GL_HUMAN
AC192151.3,A2GL_HUMAN
AC192151.3,A2GL_HUMAN
AC192151.3,A2GL_HUMAN
AC192151.3,A2GL_HUMAN
AC192151.3,A2GL_HUMAN
AC192151.3,A2GL_HUMAN
AC192151.3,A1AT2_HORSE
AC192151.3,AAPK1_CAEEL
AC192151.3,AAPK1_CAEEL
AC192151.3,AAPK1_CAEEL
AC192151.3,AAPK1_CAEEL
AC192151.3,3CAR3_PICSI
AC192151.3,3CAR3_PICSI
AC192151.3,3CAR3_PICSI
AC192151.3,3CAR3_PICSI
AC192151.3,3CAR3_PICSI
AC192151.3,3CAR3_PICSI
AC192151.3,3CAR3_PICSI
AC192151.3,3CAR3_PICSI
AC192151.3,3CAR3_PICSI
AC192151.3,3CAR3_PICSI
AC192151.3,3CAR3_PICSI
AC192151.3,3CAR3_PICSI
AC192151.3,ACP1_ENTHI
AC192151.3,ACP1_ENTHI
AC192151.3,ABHD3_HUMAN
AC192151.3,ABHD3_HUMAN
AC192151.3,ABHD3_HUMAN
AC192151.3,7LESS_DROVI
AC192151.3,ABL1_HUMAN
AC192151.3,AB140_YEAST
AC192151.3,ACR4L_ARATH
AC192151.3,ACR4L_ARATH
AC192151.3,ACR4L_ARATH
AC192151.3,ACR4L_ARATH
AC192151.3,ACR4L_ARATH
AC192151.3,ACA8_ARATH
AC192151.3,AB15G_ARATH
AC192151.3,AB13G_ARATH
AC192151.3,AB15G_ARATH
AC192151.3,AB15G_ARATH
AC192151.3,AB15G_ARATH
AC192151.3,AB15G_ARATH
AC192151.3,AB15G_ARATH
AC192151.3,AB15G_ARATH
AC192151.3,AB15G_ARATH
AC192151.3,AB13G_ARATH
AC192151.3,5S_PROFR
AC192151.3,3AT_PERFR
NM_023002.3,3AT_PERFR
XM_001214097.1,3AT_PERFR
XM_013485097.1,3AT_PERFR
XM_013485097.1,3AT_PERFR
XM_019850693.1,3AT_PERFR
KU702119.1,A70_ARATH
KU702119.1,1433Z_BOMMO
KU702119.1,ABI5_ORYSJ
KU702119.1,ABI5_ORYSJ
XM_019850693.1,ABI5_ORYSJ
XM_019850693.1,ABI5_ORYSJ
KU702119.1,AAPK1_CAEEL
KU702119.1,ACP1_ENTHI
KU702119.1,343L_IIV6
KU702119.1,ABD12_HUMAN
XM_002599072.1,5NG4_PINTA
KU702119.1,5NG4_PINTA
XM_019403239.1,5NG4_PINTA
XM_022115071.1,5NG4_PINTA
XM_022115071.1,AATP3_ARATH
CT836671.1,ACR4L_ARATH
JN248908.1,ACR4L_ARATH
XM_023818953.1,ACR4L_ARATH
XM_020396998.1,ACR4L_ARATH
XM_020396998.1,ACR4L_ARATH
XM_020396998.1,ACR4L_ARATH
XM_020396998.1,ACR4L_ARATH
XM_022288140.1,ACR4L_ARATH
XM_022288140.1,ACR4L_ARATH
XM_022288140.1,ACR4L_ARATH
XM_012877563.2,ACR4L_ARATH
XM_012877563.2,ACR4L_ARATH
XM_024023189.1,ACR4L_ARATH
CP019099.1,ACR4L_ARATH
CP019099.1,ACR4L_ARATH
XM_004137733.2,ACR4L_ARATH
XM_004137733.2,ACR4L_ARATH
XM_004137733.2,ACR4L_ARATH
XM_011075076.2,ACR4L_ARATH
XM_011075076.2,ACCR4_ARATH
XM_011075076.2,ACCR4_ARATH
XM_018966706.1,ACCR4_ARATH
AF197334.1,ACCR4_ARATH
AF197334.1,ACCR4_ARATH
CP013111.1,ACCR4_ARATH
CP000629.1,ACCR4_ARATH
XM_009380289.2,ACCR4_ARATH
XM_009380289.2,ACCR4_ARATH
XM_014666699.2,ACCR4_ARATH
XM_023877405.1,ACCR4_ARATH
XM_009380289.2,ACCR4_ARATH
XM_006466321.3,ACCR4_ARATH
XM_006466321.3,ACCR4_ARATH
XM_006466321.3,ACCR4_ARATH
XM_006466321.3,ACCR4_ARATH
XM_006466321.3,ACCR4_ARATH
XM_006466321.3,ACCR4_ARATH
XM_006466321.3,ACR4L_ARATH
XM_006466321.3,ACCR4_ARATH
XM_006466321.3,ACCR4_ARATH
XM_006466321.3,ACCR4_ARATH
